severity,type,image_vendor,image_type
low,deb,original,influxdb
negligible,deb,original,influxdb
negligible,deb,original,influxdb
high,deb,original,influxdb
negligible,deb,original,influxdb
negligible,deb,original,influxdb
high,deb,original,influxdb
negligible,deb,original,influxdb
negligible,deb,original,influxdb
high,deb,original,influxdb
negligible,deb,original,influxdb
negligible,deb,original,influxdb
low,deb,original,influxdb
negligible,deb,original,influxdb
negligible,deb,original,influxdb
negligible,deb,original,influxdb
critical,deb,original,influxdb
medium,go-module,chainguard,consul
low,deb,original,zookeper-official
low,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
negligible,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
negligible,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
low,deb,original,zookeper-official
medium,deb,original,zookeper-official
low,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
high,deb,rapidfort,mariadb
high,deb,rapidfort,mariadb
high,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
unknown,deb,rapidfort,mariadb
unknown,deb,rapidfort,mariadb
high,deb,rapidfort,mariadb
high,deb,rapidfort,mariadb
high,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
unknown,deb,rapidfort,mariadb
unknown,deb,rapidfort,mariadb
medium,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
medium,deb,rapidfort,mariadb
medium,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
medium,deb,rapidfort,mariadb
unknown,deb,rapidfort,mariadb
medium,deb,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
medium,deb,rapidfort,mariadb
unknown,deb,rapidfort,mariadb
critical,go-module,rapidfort,mariadb
high,go-module,rapidfort,mariadb
medium,go-module,rapidfort,mariadb
medium,go-module,rapidfort,mariadb
unknown,go-module,rapidfort,mariadb
negligible,deb,rapidfort,mariadb
critical,deb,rapidfort,mariadb
negligible,deb,original,fluentd
negligible,deb,original,fluentd
low,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
high,gem,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
negligible,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
negligible,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
negligible,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
unknown,deb,original,fluentd
medium,deb,original,fluentd
unknown,deb,original,fluentd
medium,deb,original,fluentd
unknown,deb,original,fluentd
medium,deb,original,fluentd
medium,deb,original,fluentd
medium,deb,original,fluentd
medium,deb,original,fluentd
high,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
low,deb,original,fluentd
negligible,deb,original,fluentd
high,deb,original,fluentd
medium,deb,original,fluentd
negligible,deb,original,fluentd
critical,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
critical,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
medium,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
unknown,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
low,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
medium,deb,original,fluentd
unknown,deb,original,fluentd
medium,deb,original,fluentd
unknown,deb,original,fluentd
critical,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
unknown,deb,original,fluentd
medium,deb,original,fluentd
low,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
high,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
high,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
high,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
low,deb,original,fluentd
medium,gem,original,fluentd
medium,gem,original,fluentd
high,deb,original,fluentd
medium,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
negligible,deb,original,fluentd
critical,deb,original,fluentd
low,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
unknown,deb,rapidfort,zookeper
high,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
medium,deb,rapidfort,zookeper
low,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
negligible,deb,rapidfort,zookeper
critical,deb,rapidfort,zookeper
low,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
negligible,deb,rapidfort,nats
critical,deb,rapidfort,nats
unknown,deb,rapidfort,nats
unknown,deb,rapidfort,nats
unknown,deb,rapidfort,nats
medium,deb,rapidfort,nats
unknown,deb,rapidfort,nats
critical,binary,rapidfort,nats
unknown,binary,rapidfort,nats
unknown,binary,rapidfort,nats
critical,deb,rapidfort,nats
unknown,deb,rapidfort,nats
unknown,deb,rapidfort,nats
unknown,deb,rapidfort,nats
negligible,deb,rapidfort,nats
medium,go-module,chainguard,traefik
negligible,deb,original,telegraf
negligible,deb,original,telegraf
low,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
unknown,deb,original,telegraf
medium,deb,original,telegraf
medium,deb,original,telegraf
medium,deb,original,telegraf
medium,deb,original,telegraf
high,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
low,deb,original,telegraf
negligible,deb,original,telegraf
critical,deb,original,telegraf
unknown,deb,original,telegraf
unknown,deb,original,telegraf
unknown,deb,original,telegraf
medium,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
unknown,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
low,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
medium,deb,original,telegraf
unknown,deb,original,telegraf
critical,deb,original,telegraf
unknown,deb,original,telegraf
unknown,deb,original,telegraf
unknown,deb,original,telegraf
medium,deb,original,telegraf
low,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
high,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
high,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
high,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
low,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
negligible,deb,original,telegraf
critical,deb,original,telegraf
medium,go-module,chainguard,influxdb
negligible,deb,original,redis-official
negligible,deb,original,redis-official
low,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
medium,deb,original,redis-official
medium,deb,original,redis-official
medium,deb,original,redis-official
negligible,deb,original,redis-official
critical,deb,original,redis-official
unknown,deb,original,redis-official
unknown,deb,original,redis-official
unknown,deb,original,redis-official
medium,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
unknown,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
low,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
medium,deb,original,redis-official
unknown,deb,original,redis-official
medium,deb,original,redis-official
unknown,deb,original,redis-official
medium,deb,original,redis-official
low,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
high,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
critical,binary,original,redis-official
critical,go-module,original,redis-official
critical,go-module,original,redis-official
critical,go-module,original,redis-official
critical,go-module,original,redis-official
critical,go-module,original,redis-official
critical,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
high,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
medium,go-module,original,redis-official
low,go-module,original,redis-official
unknown,go-module,original,redis-official
unknown,go-module,original,redis-official
unknown,go-module,original,redis-official
unknown,go-module,original,redis-official
unknown,go-module,original,redis-official
unknown,go-module,original,redis-official
unknown,go-module,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
negligible,deb,original,redis-official
critical,deb,original,redis-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
low,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
negligible,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
negligible,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
negligible,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
high,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
unknown,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
unknown,deb,original,postgres-official
medium,deb,original,postgres-official
medium,deb,original,postgres-official
medium,deb,original,postgres-official
medium,deb,original,postgres-official
high,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
high,deb,original,postgres-official
medium,deb,original,postgres-official
negligible,deb,original,postgres-official
critical,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
medium,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
unknown,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
high,deb,original,postgres-official
medium,deb,original,postgres-official
medium,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
low,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
medium,deb,original,postgres-official
unknown,deb,original,postgres-official
medium,deb,original,postgres-official
unknown,deb,original,postgres-official
critical,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
unknown,deb,original,postgres-official
medium,deb,original,postgres-official
low,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
high,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
high,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
high,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
critical,go-module,original,postgres-official
critical,go-module,original,postgres-official
critical,go-module,original,postgres-official
critical,go-module,original,postgres-official
critical,go-module,original,postgres-official
critical,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
high,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
medium,go-module,original,postgres-official
low,go-module,original,postgres-official
unknown,go-module,original,postgres-official
unknown,go-module,original,postgres-official
unknown,go-module,original,postgres-official
unknown,go-module,original,postgres-official
unknown,go-module,original,postgres-official
unknown,go-module,original,postgres-official
unknown,go-module,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
negligible,deb,original,postgres-official
critical,deb,original,postgres-official
negligible,deb,original,prometheus
negligible,deb,original,prometheus
low,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
negligible,deb,original,prometheus
medium,go-module,original,prometheus
medium,go-module,original,prometheus
medium,go-module,original,prometheus
medium,go-module,original,prometheus
low,go-module,original,prometheus
low,go-module,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
unknown,deb,original,prometheus
medium,deb,original,prometheus
medium,deb,original,prometheus
medium,deb,original,prometheus
medium,deb,original,prometheus
high,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
low,deb,original,prometheus
negligible,deb,original,prometheus
critical,deb,original,prometheus
unknown,deb,original,prometheus
unknown,deb,original,prometheus
unknown,deb,original,prometheus
medium,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
unknown,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
low,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
medium,deb,original,prometheus
unknown,deb,original,prometheus
critical,deb,original,prometheus
unknown,deb,original,prometheus
unknown,deb,original,prometheus
unknown,deb,original,prometheus
medium,deb,original,prometheus
low,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
high,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
high,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
high,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
low,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
negligible,deb,original,prometheus
critical,deb,original,prometheus
medium,go-module,chainguard,vault
low,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
medium,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
high,deb,rapidfort,etcd
high,deb,rapidfort,etcd
high,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
high,deb,rapidfort,etcd
high,deb,rapidfort,etcd
high,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
medium,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
low,deb,rapidfort,etcd
high,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
medium,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
low,deb,rapidfort,etcd
critical,go-module,rapidfort,etcd
critical,go-module,rapidfort,etcd
high,go-module,rapidfort,etcd
high,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
medium,go-module,rapidfort,etcd
unknown,go-module,rapidfort,etcd
unknown,go-module,rapidfort,etcd
high,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
unknown,deb,rapidfort,etcd
negligible,deb,rapidfort,etcd
low,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
low,go-module,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
negligible,deb,rapidfort,telegraf
low,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
high,deb,rapidfort,nginx
high,deb,rapidfort,nginx
high,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
high,deb,rapidfort,nginx
high,deb,rapidfort,nginx
high,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
unknown,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
negligible,deb,rapidfort,nginx
critical,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
medium,deb,rapidfort,nginx
